instance_id,cluster_name,environment,region,application_name,business_unit,tier,engine,engine_version,instance_class,storage_gb,multi_az,reader_count,owner_team,support_group,criticality,rto_minutes,rpo_minutes,cost_center,patch_group
aur-0669,cluster-0669,DEV,us-east-1,app-0669,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,500,Yes,7,DBA Team,DBA-L3,Medium,15,1,CC1669,Quarterly
aur-0670,cluster-0670,QA,us-west-2,app-0670,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,250,Yes,6,DBA Team,DBA-L3,Medium,60,15,CC1670,Monthly
aur-0671,cluster-0671,STG,us-east-2,app-0671,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,250,No,3,SRE Team,DBA-L3,Medium,15,1,CC1671,Monthly
aur-0672,cluster-0672,UAT,ap-south-1,app-0672,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,No,5,SRE Team,DBA-L3,Medium,30,15,CC1672,Quarterly
aur-0673,cluster-0673,UAT,us-east-2,app-0673,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,1000,No,3,Platform Team,DBA-L3,Medium,15,5,CC1673,Quarterly
aur-0674,cluster-0674,DEV,us-west-2,app-0674,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,500,No,8,SRE Team,DBA-L3,High,30,15,CC1674,Monthly
aur-0675,cluster-0675,DEV,eu-west-1,app-0675,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,4000,Yes,0,DBA Team,DBA-L3,Critical,60,5,CC1675,Quarterly
aur-0676,cluster-0676,QA,ap-south-1,app-0676,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.4xlarge,500,No,0,DBA Team,DBA-L3,Critical,60,5,CC1676,Monthly
aur-0677,cluster-0677,DEV,us-east-1,app-0677,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,1000,Yes,4,Platform Team,DBA-L3,Medium,30,1,CC1677,Quarterly
aur-0678,cluster-0678,QA,us-east-1,app-0678,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.2xlarge,2000,Yes,5,DBA Team,DBA-L3,Medium,60,15,CC1678,Quarterly
aur-0679,cluster-0679,DEV,ap-south-1,app-0679,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,6,DBA Team,DBA-L3,High,60,15,CC1679,Quarterly
aur-0680,cluster-0680,PROD,us-east-1,app-0680,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,500,No,1,DBA Team,DBA-L3,High,60,1,CC1680,Quarterly
aur-0681,cluster-0681,QA,us-east-2,app-0681,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,2000,No,1,Platform Team,DBA-L3,Critical,30,1,CC1681,Quarterly
aur-0682,cluster-0682,QA,us-east-2,app-0682,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,250,No,6,Platform Team,DBA-L3,Medium,30,1,CC1682,Quarterly
aur-0683,cluster-0683,DEV,us-west-2,app-0683,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,100,Yes,5,DBA Team,DBA-L3,High,60,15,CC1683,Monthly
aur-0684,cluster-0684,DEV,us-east-1,app-0684,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,100,No,4,DBA Team,DBA-L3,Critical,15,15,CC1684,Monthly
aur-0685,cluster-0685,DEV,eu-west-1,app-0685,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,250,No,4,DBA Team,DBA-L3,Critical,60,15,CC1685,Monthly
aur-0686,cluster-0686,PROD,us-west-2,app-0686,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,100,Yes,7,Platform Team,DBA-L3,Medium,30,15,CC1686,Quarterly
aur-0687,cluster-0687,UAT,us-west-2,app-0687,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,250,Yes,6,SRE Team,DBA-L3,High,30,15,CC1687,Quarterly
aur-0688,cluster-0688,UAT,us-east-1,app-0688,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,4000,Yes,1,Platform Team,DBA-L3,Critical,60,1,CC1688,Monthly
aur-0689,cluster-0689,STG,eu-west-1,app-0689,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,1000,No,0,DBA Team,DBA-L3,Medium,15,15,CC1689,Quarterly
aur-0690,cluster-0690,PROD,eu-west-1,app-0690,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,1000,Yes,6,SRE Team,DBA-L3,Medium,60,15,CC1690,Monthly
aur-0691,cluster-0691,QA,us-east-2,app-0691,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,500,Yes,6,Platform Team,DBA-L3,Medium,60,5,CC1691,Quarterly
aur-0692,cluster-0692,UAT,us-east-1,app-0692,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,100,Yes,8,SRE Team,DBA-L3,Critical,30,1,CC1692,Monthly
aur-0693,cluster-0693,STG,us-east-2,app-0693,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,250,Yes,8,DBA Team,DBA-L3,Medium,15,1,CC1693,Quarterly
aur-0694,cluster-0694,DEV,eu-west-1,app-0694,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,1000,No,0,DBA Team,DBA-L3,High,60,15,CC1694,Quarterly
aur-0695,cluster-0695,PROD,ap-south-1,app-0695,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,4000,No,0,SRE Team,DBA-L3,Critical,15,1,CC1695,Quarterly
aur-0696,cluster-0696,DEV,ap-south-1,app-0696,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,100,Yes,4,DBA Team,DBA-L3,Medium,30,5,CC1696,Monthly
aur-0697,cluster-0697,STG,us-east-1,app-0697,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,2000,No,8,SRE Team,DBA-L3,Critical,60,15,CC1697,Quarterly
aur-0698,cluster-0698,QA,us-east-2,app-0698,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,500,No,4,DBA Team,DBA-L3,Medium,60,5,CC1698,Monthly
aur-0699,cluster-0699,PROD,us-east-1,app-0699,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,4000,Yes,6,Platform Team,DBA-L3,Critical,15,1,CC1699,Monthly
aur-0700,cluster-0700,PROD,eu-west-1,app-0700,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,4000,No,7,SRE Team,DBA-L3,Medium,60,15,CC1700,Quarterly
aur-0701,cluster-0701,QA,ap-south-1,app-0701,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,500,Yes,3,Platform Team,DBA-L3,Critical,15,15,CC1701,Monthly
aur-0702,cluster-0702,UAT,us-west-2,app-0702,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,4000,Yes,4,SRE Team,DBA-L3,Critical,30,15,CC1702,Quarterly
aur-0703,cluster-0703,QA,us-west-2,app-0703,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,1000,Yes,8,DBA Team,DBA-L3,Medium,30,15,CC1703,Monthly
aur-0704,cluster-0704,UAT,ap-south-1,app-0704,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,500,No,6,DBA Team,DBA-L3,Critical,60,1,CC1704,Quarterly
aur-0705,cluster-0705,PROD,ap-south-1,app-0705,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,2000,Yes,0,DBA Team,DBA-L3,Medium,60,1,CC1705,Monthly
aur-0706,cluster-0706,DEV,eu-west-1,app-0706,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,1000,No,4,SRE Team,DBA-L3,High,15,15,CC1706,Monthly
aur-0707,cluster-0707,STG,ap-south-1,app-0707,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,1000,No,5,Platform Team,DBA-L3,Critical,15,15,CC1707,Monthly
aur-0708,cluster-0708,PROD,eu-west-1,app-0708,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,4000,Yes,1,Platform Team,DBA-L3,Medium,15,15,CC1708,Quarterly
aur-0709,cluster-0709,STG,eu-west-1,app-0709,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,4000,Yes,4,DBA Team,DBA-L3,Medium,30,15,CC1709,Quarterly
aur-0710,cluster-0710,DEV,eu-west-1,app-0710,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,250,Yes,6,DBA Team,DBA-L3,Critical,60,5,CC1710,Monthly
aur-0711,cluster-0711,PROD,us-west-2,app-0711,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,500,Yes,7,Platform Team,DBA-L3,Medium,60,1,CC1711,Quarterly
aur-0712,cluster-0712,DEV,eu-west-1,app-0712,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,Yes,0,Platform Team,DBA-L3,High,15,5,CC1712,Quarterly
aur-0713,cluster-0713,QA,us-west-2,app-0713,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,100,No,1,DBA Team,DBA-L3,High,30,15,CC1713,Quarterly
aur-0714,cluster-0714,DEV,us-west-2,app-0714,Platform,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,2000,No,6,Platform Team,DBA-L3,Critical,30,15,CC1714,Monthly
aur-0715,cluster-0715,QA,eu-west-1,app-0715,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,4,DBA Team,DBA-L3,Critical,30,5,CC1715,Quarterly
aur-0716,cluster-0716,UAT,us-east-2,app-0716,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,1000,Yes,1,Platform Team,DBA-L3,Critical,60,15,CC1716,Quarterly
aur-0717,cluster-0717,DEV,us-east-2,app-0717,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,500,Yes,0,Platform Team,DBA-L3,High,15,15,CC1717,Quarterly
aur-0718,cluster-0718,UAT,ap-south-1,app-0718,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,Yes,6,DBA Team,DBA-L3,High,15,5,CC1718,Quarterly
aur-0719,cluster-0719,PROD,ap-south-1,app-0719,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,100,Yes,8,Platform Team,DBA-L3,Medium,30,15,CC1719,Quarterly
aur-0720,cluster-0720,DEV,us-west-2,app-0720,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,2000,Yes,6,Platform Team,DBA-L3,High,30,1,CC1720,Monthly
aur-0721,cluster-0721,PROD,us-west-2,app-0721,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.4xlarge,250,No,0,Platform Team,DBA-L3,Medium,60,15,CC1721,Quarterly
aur-0722,cluster-0722,PROD,ap-south-1,app-0722,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,4000,Yes,5,Platform Team,DBA-L3,Medium,60,5,CC1722,Quarterly
aur-0723,cluster-0723,DEV,us-east-2,app-0723,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,Yes,0,Platform Team,DBA-L3,Critical,60,15,CC1723,Monthly
aur-0724,cluster-0724,UAT,us-east-1,app-0724,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,250,Yes,4,SRE Team,DBA-L3,High,15,15,CC1724,Quarterly
aur-0725,cluster-0725,DEV,us-west-2,app-0725,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,500,Yes,5,Platform Team,DBA-L3,Medium,60,1,CC1725,Monthly
aur-0726,cluster-0726,STG,us-west-2,app-0726,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,No,2,DBA Team,DBA-L3,Medium,30,1,CC1726,Monthly
aur-0727,cluster-0727,PROD,us-east-1,app-0727,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,100,Yes,2,SRE Team,DBA-L3,Medium,30,5,CC1727,Monthly
aur-0728,cluster-0728,PROD,us-west-2,app-0728,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.4xlarge,250,Yes,7,SRE Team,DBA-L3,High,30,5,CC1728,Monthly
aur-0729,cluster-0729,DEV,us-west-2,app-0729,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,500,Yes,3,SRE Team,DBA-L3,Critical,60,15,CC1729,Quarterly
aur-0730,cluster-0730,UAT,us-east-1,app-0730,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,500,No,0,Platform Team,DBA-L3,Medium,15,15,CC1730,Quarterly
aur-0731,cluster-0731,QA,us-east-2,app-0731,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.8xlarge,100,No,8,DBA Team,DBA-L3,Critical,15,1,CC1731,Monthly
aur-0732,cluster-0732,PROD,ap-south-1,app-0732,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,4000,Yes,8,Platform Team,DBA-L3,Critical,15,1,CC1732,Monthly
aur-0733,cluster-0733,PROD,us-east-1,app-0733,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,2000,Yes,7,SRE Team,DBA-L3,Critical,60,1,CC1733,Monthly
aur-0734,cluster-0734,DEV,us-east-1,app-0734,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,Yes,4,DBA Team,DBA-L3,Medium,30,15,CC1734,Monthly
aur-0735,cluster-0735,QA,us-east-1,app-0735,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,100,Yes,6,DBA Team,DBA-L3,High,15,5,CC1735,Quarterly
aur-0736,cluster-0736,STG,us-east-2,app-0736,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,Yes,6,DBA Team,DBA-L3,Medium,15,5,CC1736,Quarterly
aur-0737,cluster-0737,PROD,us-east-2,app-0737,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,100,No,7,Platform Team,DBA-L3,Medium,15,1,CC1737,Monthly
aur-0738,cluster-0738,QA,us-west-2,app-0738,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,Yes,4,DBA Team,DBA-L3,Medium,60,1,CC1738,Quarterly
aur-0739,cluster-0739,UAT,us-east-1,app-0739,Platform,Tier-2,Aurora PostgreSQL,14.9,db.r7g.large,250,No,7,DBA Team,DBA-L3,Critical,30,15,CC1739,Monthly
aur-0740,cluster-0740,QA,us-west-2,app-0740,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,No,3,SRE Team,DBA-L3,Medium,15,5,CC1740,Monthly
aur-0741,cluster-0741,QA,us-west-2,app-0741,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,500,No,3,DBA Team,DBA-L3,Medium,60,5,CC1741,Quarterly
aur-0742,cluster-0742,STG,ap-south-1,app-0742,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,4000,Yes,0,DBA Team,DBA-L3,Critical,30,15,CC1742,Quarterly
aur-0743,cluster-0743,UAT,us-east-2,app-0743,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.xlarge,500,No,2,SRE Team,DBA-L3,High,30,15,CC1743,Quarterly
aur-0744,cluster-0744,UAT,us-east-2,app-0744,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,1000,Yes,0,Platform Team,DBA-L3,Medium,60,5,CC1744,Quarterly
aur-0745,cluster-0745,QA,us-west-2,app-0745,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,500,Yes,8,SRE Team,DBA-L3,Medium,30,5,CC1745,Monthly
aur-0746,cluster-0746,PROD,eu-west-1,app-0746,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,250,No,6,DBA Team,DBA-L3,Medium,60,1,CC1746,Monthly
aur-0747,cluster-0747,STG,us-east-2,app-0747,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,100,Yes,8,DBA Team,DBA-L3,High,60,15,CC1747,Quarterly
aur-0748,cluster-0748,DEV,us-east-2,app-0748,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.8xlarge,250,Yes,5,SRE Team,DBA-L3,Critical,30,15,CC1748,Quarterly
aur-0749,cluster-0749,STG,us-east-2,app-0749,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,Yes,8,DBA Team,DBA-L3,Critical,30,5,CC1749,Quarterly
aur-0750,cluster-0750,STG,us-east-2,app-0750,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,500,Yes,1,Platform Team,DBA-L3,High,60,1,CC1750,Monthly
aur-0751,cluster-0751,PROD,us-west-2,app-0751,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,No,6,SRE Team,DBA-L3,High,60,5,CC1751,Quarterly
aur-0752,cluster-0752,STG,ap-south-1,app-0752,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,1000,No,1,SRE Team,DBA-L3,Critical,30,15,CC1752,Quarterly
aur-0753,cluster-0753,UAT,us-east-1,app-0753,Retail,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,100,Yes,4,Platform Team,DBA-L3,Critical,30,5,CC1753,Quarterly
aur-0754,cluster-0754,PROD,us-west-2,app-0754,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,250,No,8,DBA Team,DBA-L3,Critical,60,1,CC1754,Quarterly
aur-0755,cluster-0755,UAT,us-east-1,app-0755,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,100,Yes,6,DBA Team,DBA-L3,High,15,1,CC1755,Monthly
aur-0756,cluster-0756,STG,us-east-1,app-0756,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,500,Yes,0,Platform Team,DBA-L3,Medium,30,5,CC1756,Quarterly
aur-0757,cluster-0757,PROD,us-east-2,app-0757,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,4000,No,4,Platform Team,DBA-L3,Medium,60,5,CC1757,Quarterly
aur-0758,cluster-0758,UAT,ap-south-1,app-0758,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,100,No,6,SRE Team,DBA-L3,Critical,15,5,CC1758,Quarterly
aur-0759,cluster-0759,PROD,us-east-2,app-0759,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.4xlarge,1000,Yes,5,SRE Team,DBA-L3,High,30,5,CC1759,Monthly
aur-0760,cluster-0760,UAT,us-east-2,app-0760,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,No,3,DBA Team,DBA-L3,Critical,15,1,CC1760,Monthly
aur-0761,cluster-0761,STG,eu-west-1,app-0761,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,250,Yes,4,DBA Team,DBA-L3,Medium,30,1,CC1761,Quarterly
aur-0762,cluster-0762,PROD,us-east-1,app-0762,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,250,Yes,0,SRE Team,DBA-L3,High,30,1,CC1762,Quarterly
aur-0763,cluster-0763,DEV,us-west-2,app-0763,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,No,6,SRE Team,DBA-L3,Medium,30,1,CC1763,Quarterly
aur-0764,cluster-0764,UAT,us-east-2,app-0764,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,Yes,7,Platform Team,DBA-L3,Medium,15,5,CC1764,Monthly
aur-0765,cluster-0765,QA,eu-west-1,app-0765,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,100,No,1,DBA Team,DBA-L3,Medium,15,1,CC1765,Quarterly
aur-0766,cluster-0766,PROD,us-east-2,app-0766,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,100,Yes,5,SRE Team,DBA-L3,Medium,30,1,CC1766,Quarterly
aur-0767,cluster-0767,PROD,eu-west-1,app-0767,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,4000,No,2,DBA Team,DBA-L3,Medium,30,15,CC1767,Monthly
aur-0768,cluster-0768,UAT,us-east-1,app-0768,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,Yes,5,Platform Team,DBA-L3,High,60,15,CC1768,Monthly
aur-0769,cluster-0769,QA,us-east-2,app-0769,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,4000,No,6,Platform Team,DBA-L3,Medium,15,1,CC1769,Quarterly
aur-0770,cluster-0770,UAT,us-east-1,app-0770,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,0,SRE Team,DBA-L3,Critical,15,15,CC1770,Monthly
aur-0771,cluster-0771,PROD,ap-south-1,app-0771,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,500,No,1,SRE Team,DBA-L3,Medium,30,15,CC1771,Monthly
aur-0772,cluster-0772,UAT,us-east-2,app-0772,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,1000,No,5,DBA Team,DBA-L3,Medium,15,1,CC1772,Monthly
aur-0773,cluster-0773,PROD,us-west-2,app-0773,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,2000,Yes,7,SRE Team,DBA-L3,High,60,5,CC1773,Monthly
aur-0774,cluster-0774,STG,ap-south-1,app-0774,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,No,8,SRE Team,DBA-L3,Medium,30,5,CC1774,Monthly
aur-0775,cluster-0775,QA,us-east-2,app-0775,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,1000,Yes,1,DBA Team,DBA-L3,High,15,15,CC1775,Monthly
aur-0776,cluster-0776,STG,ap-south-1,app-0776,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,No,7,DBA Team,DBA-L3,Medium,15,1,CC1776,Quarterly
aur-0777,cluster-0777,DEV,ap-south-1,app-0777,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.large,2000,No,2,SRE Team,DBA-L3,Critical,15,1,CC1777,Monthly
aur-0778,cluster-0778,QA,us-east-2,app-0778,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,Yes,1,Platform Team,DBA-L3,Medium,60,15,CC1778,Quarterly
aur-0779,cluster-0779,QA,eu-west-1,app-0779,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,4000,No,1,SRE Team,DBA-L3,Critical,60,5,CC1779,Monthly
aur-0780,cluster-0780,STG,eu-west-1,app-0780,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,250,Yes,0,Platform Team,DBA-L3,Medium,60,1,CC1780,Quarterly
aur-0781,cluster-0781,PROD,eu-west-1,app-0781,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,100,Yes,3,Platform Team,DBA-L3,High,15,15,CC1781,Monthly
aur-0782,cluster-0782,PROD,us-east-1,app-0782,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,No,1,SRE Team,DBA-L3,Critical,30,1,CC1782,Quarterly
aur-0783,cluster-0783,UAT,us-east-2,app-0783,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,100,Yes,4,DBA Team,DBA-L3,Critical,30,1,CC1783,Monthly
aur-0784,cluster-0784,PROD,eu-west-1,app-0784,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,1000,Yes,5,Platform Team,DBA-L3,Critical,60,5,CC1784,Quarterly
aur-0785,cluster-0785,UAT,ap-south-1,app-0785,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,2000,No,5,SRE Team,DBA-L3,Critical,30,15,CC1785,Quarterly
aur-0786,cluster-0786,UAT,eu-west-1,app-0786,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,1000,No,7,SRE Team,DBA-L3,Medium,15,5,CC1786,Monthly
aur-0787,cluster-0787,PROD,us-east-1,app-0787,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,No,1,SRE Team,DBA-L3,High,30,1,CC1787,Monthly
aur-0788,cluster-0788,STG,us-east-1,app-0788,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.xlarge,500,No,3,SRE Team,DBA-L3,Medium,60,1,CC1788,Quarterly
aur-0789,cluster-0789,QA,eu-west-1,app-0789,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,Yes,8,DBA Team,DBA-L3,High,30,5,CC1789,Quarterly
aur-0790,cluster-0790,DEV,us-east-2,app-0790,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,Yes,3,Platform Team,DBA-L3,High,30,15,CC1790,Quarterly
aur-0791,cluster-0791,QA,us-west-2,app-0791,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,4000,Yes,1,SRE Team,DBA-L3,Critical,60,1,CC1791,Quarterly
aur-0792,cluster-0792,STG,ap-south-1,app-0792,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,No,4,Platform Team,DBA-L3,Medium,60,5,CC1792,Monthly
aur-0793,cluster-0793,UAT,us-west-2,app-0793,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,500,No,1,Platform Team,DBA-L3,Medium,15,5,CC1793,Quarterly
aur-0794,cluster-0794,UAT,us-west-2,app-0794,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,100,Yes,3,SRE Team,DBA-L3,High,15,5,CC1794,Quarterly
aur-0795,cluster-0795,STG,us-east-2,app-0795,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.large,4000,Yes,7,DBA Team,DBA-L3,Medium,60,15,CC1795,Monthly
aur-0796,cluster-0796,STG,eu-west-1,app-0796,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,250,Yes,2,DBA Team,DBA-L3,Critical,15,15,CC1796,Quarterly
aur-0797,cluster-0797,PROD,ap-south-1,app-0797,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,No,2,DBA Team,DBA-L3,High,15,5,CC1797,Quarterly
aur-0798,cluster-0798,QA,us-east-2,app-0798,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,500,No,6,DBA Team,DBA-L3,High,30,15,CC1798,Monthly
aur-0799,cluster-0799,QA,us-east-2,app-0799,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.xlarge,500,No,2,SRE Team,DBA-L3,Medium,60,1,CC1799,Quarterly
aur-0800,cluster-0800,UAT,ap-south-1,app-0800,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,100,No,1,SRE Team,DBA-L3,High,30,1,CC1800,Monthly
aur-0801,cluster-0801,DEV,us-east-2,app-0801,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,1000,No,2,Platform Team,DBA-L3,Medium,60,5,CC1801,Quarterly
